time,repressorA,repressorB
2.5585,1.2197,25.913
2.5586,1.2196,25.917
2.5587,1.2194,25.92
2.5588,1.2193,25.923
2.5589,1.2192,25.927
2.559,1.2191,25.93
2.5591,1.219,25.934
2.5592,1.2188,25.937
2.5593,1.2187,25.941
2.5594,1.2186,25.944
2.5595,1.2185,25.947
2.5596,1.2184,25.951
2.5597,1.2182,25.954
2.5598,1.2181,25.958
2.5599,1.218,25.961
2.56,1.2179,25.965
2.5601,1.2178,25.968
2.5602,1.2176,25.972
2.5603,1.2175,25.975
2.5604,1.2174,25.978
2.5605,1.2173,25.982
2.5606,1.2172,25.985
2.5607,1.2171,25.989
2.5608,1.2169,25.992
2.5609,1.2168,25.996
2.561,1.2167,25.999
2.5611,1.2166,26.003
2.5612,1.2165,26.006
2.5613,1.2163,26.009
2.5614,1.2162,26.013
2.5615,1.2161,26.016
2.5616,1.216,26.02
2.5617,1.2159,26.023
2.5618,1.2157,26.027
2.5619,1.2156,26.03
2.562,1.2155,26.034
2.5621,1.2154,26.037
2.5622,1.2153,26.041
2.5623,1.2151,26.044
2.5624,1.215,26.047
2.5625,1.2149,26.051
2.5626,1.2148,26.054
2.5627,1.2147,26.058
2.5628,1.2145,26.061
2.5629,1.2144,26.065
2.563,1.2143,26.068
2.5631,1.2142,26.072
2.5632,1.2141,26.075
2.5633,1.2139,26.079
2.5634,1.2138,26.082
2.5635,1.2137,26.085
2.5636,1.2136,26.089
2.5637,1.2135,26.092
2.5638,1.2134,26.096
2.5639,1.2132,26.099
2.564,1.2131,26.103
2.5641,1.213,26.106
2.5642,1.2129,26.11
2.5643,1.2128,26.113
2.5644,1.2126,26.117
2.5645,1.2125,26.12
2.5646,1.2124,26.123
2.5647,1.2123,26.127
2.5648,1.2122,26.13
2.5649,1.212,26.134
2.565,1.2119,26.137
2.5651,1.2118,26.141
2.5652,1.2117,26.144
2.5653,1.2116,26.148
2.5654,1.2114,26.151
2.5655,1.2113,26.155
2.5656,1.2112,26.158
2.5657,1.2111,26.162
2.5658,1.211,26.165
2.5659,1.2109,26.168
2.566,1.2107,26.172
2.5661,1.2106,26.175
2.5662,1.2105,26.179
2.5663,1.2104,26.182
2.5664,1.2103,26.186
2.5665,1.2101,26.189
2.5666,1.21,26.193
2.5667,1.2099,26.196
2.5668,1.2098,26.2
2.5669,1.2097,26.203
2.567,1.2095,26.207
2.5671,1.2094,26.21
2.5672,1.2093,26.214
2.5673,1.2092,26.217
2.5674,1.2091,26.221
2.5675,1.2089,26.224
2.5676,1.2088,26.227
2.5677,1.2087,26.231
2.5678,1.2086,26.234
2.5679,1.2085,26.238
2.568,1.2084,26.241
2.5681,1.2082,26.245
2.5682,1.2081,26.248
2.5683,1.208,26.252
2.5684,1.2079,26.255
2.5685,1.2078,26.259
2.5686,1.2076,26.262
2.5687,1.2075,26.266
2.5688,1.2074,26.269
2.5689,1.2073,26.273
2.569,1.2072,26.276
2.5691,1.207,26.28
2.5692,1.2069,26.283
2.5693,1.2068,26.287
2.5694,1.2067,26.29
2.5695,1.2066,26.293
2.5696,1.2065,26.297
2.5697,1.2063,26.3
2.5698,1.2062,26.304
2.5699,1.2061,26.307
2.57,1.206,26.311
2.5701,1.2059,26.314
2.5702,1.2057,26.318
2.5703,1.2056,26.321
2.5704,1.2055,26.325
2.5705,1.2054,26.328
2.5706,1.2053,26.332
2.5707,1.2052,26.335
2.5708,1.205,26.339
2.5709,1.2049,26.342
2.571,1.2048,26.346
2.5711,1.2047,26.349
2.5712,1.2046,26.353
2.5713,1.2044,26.356
2.5714,1.2043,26.36
2.5715,1.2042,26.363
2.5716,1.2041,26.367
2.5717,1.204,26.37
2.5718,1.2039,26.374
2.5719,1.2037,26.377
2.572,1.2036,26.381
2.5721,1.2035,26.384
2.5722,1.2034,26.387
2.5723,1.2033,26.391
2.5724,1.2031,26.394
2.5725,1.203,26.398
2.5726,1.2029,26.401
2.5727,1.2028,26.405
2.5728,1.2027,26.408
2.5729,1.2026,26.412
2.573,1.2024,26.415
2.5731,1.2023,26.419
2.5732,1.2022,26.422
2.5733,1.2021,26.426
2.5734,1.202,26.429
2.5735,1.2018,26.433
2.5736,1.2017,26.436
2.5737,1.2016,26.44
2.5738,1.2015,26.443
2.5739,1.2014,26.447
2.574,1.2013,26.45
2.5741,1.2011,26.454
2.5742,1.201,26.457
2.5743,1.2009,26.461
2.5744,1.2008,26.464
2.5745,1.2007,26.468
2.5746,1.2005,26.471
2.5747,1.2004,26.475
2.5748,1.2003,26.478
2.5749,1.2002,26.482
2.575,1.2001,26.485
2.5751,1.2,26.489
2.5752,1.1998,26.492
2.5753,1.1997,26.496
2.5754,1.1996,26.499
2.5755,1.1995,26.503
2.5756,1.1994,26.506
2.5757,1.1992,26.51
2.5758,1.1991,26.513
2.5759,1.199,26.517
2.576,1.1989,26.52
2.5761,1.1988,26.524
2.5762,1.1987,26.527
2.5763,1.1985,26.531
2.5764,1.1984,26.534
2.5765,1.1983,26.538
2.5766,1.1982,26.541
2.5767,1.1981,26.545
2.5768,1.198,26.548
2.5769,1.1978,26.552
2.577,1.1977,26.555
2.5771,1.1976,26.559
2.5772,1.1975,26.562
2.5773,1.1974,26.566
2.5774,1.1972,26.569
2.5775,1.1971,26.573
2.5776,1.197,26.576
2.5777,1.1969,26.58
2.5778,1.1968,26.583
2.5779,1.1967,26.587
2.578,1.1965,26.59
2.5781,1.1964,26.594
2.5782,1.1963,26.597
2.5783,1.1962,26.601
2.5784,1.1961,26.604
2.5785,1.196,26.608
2.5786,1.1958,26.611
2.5787,1.1957,26.615
2.5788,1.1956,26.618
2.5789,1.1955,26.622
2.579,1.1954,26.626
2.5791,1.1952,26.629
2.5792,1.1951,26.633
2.5793,1.195,26.636
2.5794,1.1949,26.64
2.5795,1.1948,26.643
2.5796,1.1947,26.647
2.5797,1.1945,26.65
2.5798,1.1944,26.654
2.5799,1.1943,26.657
2.58,1.1942,26.661
2.5801,1.1941,26.664
2.5802,1.194,26.668
2.5803,1.1938,26.671
2.5804,1.1937,26.675
2.5805,1.1936,26.678
2.5806,1.1935,26.682
2.5807,1.1934,26.685
2.5808,1.1933,26.689
2.5809,1.1931,26.692
2.581,1.193,26.696
2.5811,1.1929,26.699
2.5812,1.1928,26.703
2.5813,1.1927,26.706
2.5814,1.1925,26.71
2.5815,1.1924,26.713
2.5816,1.1923,26.717
2.5817,1.1922,26.72
2.5818,1.1921,26.724
2.5819,1.192,26.728
2.582,1.1918,26.731
2.5821,1.1917,26.735
2.5822,1.1916,26.738
2.5823,1.1915,26.742
2.5824,1.1914,26.745
2.5825,1.1913,26.749
2.5826,1.1911,26.752
2.5827,1.191,26.756
2.5828,1.1909,26.759
2.5829,1.1908,26.763
2.583,1.1907,26.766
2.5831,1.1906,26.77
2.5832,1.1904,26.773
2.5833,1.1903,26.777
2.5834,1.1902,26.78
2.5835,1.1901,26.784
2.5836,1.19,26.787
2.5837,1.1899,26.791
2.5838,1.1897,26.795
2.5839,1.1896,26.798
2.584,1.1895,26.802
2.5841,1.1894,26.805
2.5842,1.1893,26.809
2.5843,1.1892,26.812
2.5844,1.189,26.816
2.5845,1.1889,26.819
2.5846,1.1888,26.823
2.5847,1.1887,26.826
2.5848,1.1886,26.83
2.5849,1.1885,26.833
2.585,1.1883,26.837
2.5851,1.1882,26.84
2.5852,1.1881,26.844
2.5853,1.188,26.848
2.5854,1.1879,26.851
2.5855,1.1878,26.855
2.5856,1.1876,26.858
2.5857,1.1875,26.862
2.5858,1.1874,26.865
2.5859,1.1873,26.869
2.586,1.1872,26.872
2.5861,1.1871,26.876
2.5862,1.1869,26.879
2.5863,1.1868,26.883
2.5864,1.1867,26.886
2.5865,1.1866,26.89
2.5866,1.1865,26.894
2.5867,1.1864,26.897
2.5868,1.1862,26.901
2.5869,1.1861,26.904
2.587,1.186,26.908
2.5871,1.1859,26.911
2.5872,1.1858,26.915
2.5873,1.1857,26.918
2.5874,1.1855,26.922
2.5875,1.1854,26.925
2.5876,1.1853,26.929
2.5877,1.1852,26.932
2.5878,1.1851,26.936
2.5879,1.185,26.94
2.588,1.1848,26.943
2.5881,1.1847,26.947
2.5882,1.1846,26.95
2.5883,1.1845,26.954
2.5884,1.1844,26.957
2.5885,1.1843,26.961
2.5886,1.1841,26.964
2.5887,1.184,26.968
2.5888,1.1839,26.971
2.5889,1.1838,26.975
2.589,1.1837,26.979
2.5891,1.1836,26.982
2.5892,1.1834,26.986
2.5893,1.1833,26.989
2.5894,1.1832,26.993
2.5895,1.1831,26.996
2.5896,1.183,27
2.5897,1.1829,27.003
2.5898,1.1827,27.007
2.5899,1.1826,27.011
2.59,1.1825,27.014
2.5901,1.1824,27.018
2.5902,1.1823,27.021
2.5903,1.1822,27.025
2.5904,1.182,27.028
2.5905,1.1819,27.032
2.5906,1.1818,27.035
2.5907,1.1817,27.039
2.5908,1.1816,27.043
2.5909,1.1815,27.046
2.591,1.1813,27.05
2.5911,1.1812,27.053
2.5912,1.1811,27.057
2.5913,1.181,27.06
2.5914,1.1809,27.064
2.5915,1.1808,27.067
2.5916,1.1807,27.071
2.5917,1.1805,27.075
2.5918,1.1804,27.078
2.5919,1.1803,27.082
2.592,1.1802,27.085
2.5921,1.1801,27.089
2.5922,1.18,27.092
2.5923,1.1798,27.096
2.5924,1.1797,27.099
2.5925,1.1796,27.103
2.5926,1.1795,27.107
2.5927,1.1794,27.11
2.5928,1.1793,27.114
2.5929,1.1791,27.117
2.593,1.179,27.121
2.5931,1.1789,27.124
2.5932,1.1788,27.128
2.5933,1.1787,27.132
2.5934,1.1786,27.135
2.5935,1.1784,27.139
2.5936,1.1783,27.142
2.5937,1.1782,27.146
2.5938,1.1781,27.149
2.5939,1.178,27.153
2.594,1.1779,27.156
2.5941,1.1778,27.16
2.5942,1.1776,27.164
2.5943,1.1775,27.167
2.5944,1.1774,27.171
2.5945,1.1773,27.174
2.5946,1.1772,27.178
2.5947,1.1771,27.181
2.5948,1.1769,27.185
2.5949,1.1768,27.189
2.595,1.1767,27.192
2.5951,1.1766,27.196
2.5952,1.1765,27.199
2.5953,1.1764,27.203
2.5954,1.1762,27.206
2.5955,1.1761,27.21
2.5956,1.176,27.214
2.5957,1.1759,27.217
2.5958,1.1758,27.221
2.5959,1.1757,27.224
2.596,1.1756,27.228
2.5961,1.1754,27.231
2.5962,1.1753,27.235
2.5963,1.1752,27.239
2.5964,1.1751,27.242
2.5965,1.175,27.246
2.5966,1.1749,27.249
2.5967,1.1747,27.253
2.5968,1.1746,27.257
2.5969,1.1745,27.26
2.597,1.1744,27.264
2.5971,1.1743,27.267
2.5972,1.1742,27.271
2.5973,1.1741,27.274
2.5974,1.1739,27.278
2.5975,1.1738,27.282
2.5976,1.1737,27.285
2.5977,1.1736,27.289
2.5978,1.1735,27.292
2.5979,1.1734,27.296
2.598,1.1732,27.299
2.5981,1.1731,27.303
2.5982,1.173,27.307
2.5983,1.1729,27.31
2.5984,1.1728,27.314
2.5985,1.1727,27.317
2.5986,1.1726,27.321
2.5987,1.1724,27.325
2.5988,1.1723,27.328
2.5989,1.1722,27.332
2.599,1.1721,27.335
2.5991,1.172,27.339
2.5992,1.1719,27.342
2.5993,1.1717,27.346
2.5994,1.1716,27.35
2.5995,1.1715,27.353
2.5996,1.1714,27.357
2.5997,1.1713,27.36
2.5998,1.1712,27.364
2.5999,1.1711,27.368
2.6,1.1709,27.371
2.6001,1.1708,27.375
2.6002,1.1707,27.378
2.6003,1.1706,27.382
2.6004,1.1705,27.386
2.6005,1.1704,27.389
2.6006,1.1703,27.393
2.6007,1.1701,27.396
2.6008,1.17,27.4
2.6009,1.1699,27.403
2.601,1.1698,27.407
2.6011,1.1697,27.411
2.6012,1.1696,27.414
2.6013,1.1694,27.418
2.6014,1.1693,27.421
2.6015,1.1692,27.425
2.6016,1.1691,27.429
2.6017,1.169,27.432
2.6018,1.1689,27.436
2.6019,1.1688,27.439
2.602,1.1686,27.443
2.6021,1.1685,27.447
2.6022,1.1684,27.45
2.6023,1.1683,27.454
2.6024,1.1682,27.457
2.6025,1.1681,27.461
2.6026,1.168,27.465
2.6027,1.1678,27.468
2.6028,1.1677,27.472
2.6029,1.1676,27.475
2.603,1.1675,27.479
2.6031,1.1674,27.483
2.6032,1.1673,27.486
2.6033,1.1671,27.49
2.6034,1.167,27.493
2.6035,1.1669,27.497
2.6036,1.1668,27.501
2.6037,1.1667,27.504
2.6038,1.1666,27.508
2.6039,1.1665,27.511
2.604,1.1663,27.515
2.6041,1.1662,27.519
2.6042,1.1661,27.522
2.6043,1.166,27.526
2.6044,1.1659,27.529
2.6045,1.1658,27.533
2.6046,1.1657,27.537
2.6047,1.1655,27.54
2.6048,1.1654,27.544
2.6049,1.1653,27.547
2.605,1.1652,27.551
2.6051,1.1651,27.555
2.6052,1.165,27.558
2.6053,1.1649,27.562
2.6054,1.1647,27.565
2.6055,1.1646,27.569
2.6056,1.1645,27.573
2.6057,1.1644,27.576
2.6058,1.1643,27.58
2.6059,1.1642,27.584
2.606,1.1641,27.587
2.6061,1.1639,27.591
2.6062,1.1638,27.594
2.6063,1.1637,27.598
2.6064,1.1636,27.602
2.6065,1.1635,27.605
2.6066,1.1634,27.609
2.6067,1.1633,27.612
2.6068,1.1631,27.616
2.6069,1.163,27.62
2.607,1.1629,27.623
2.6071,1.1628,27.627
2.6072,1.1627,27.63
2.6073,1.1626,27.634
2.6074,1.1625,27.638
2.6075,1.1623,27.641
2.6076,1.1622,27.645
2.6077,1.1621,27.649
2.6078,1.162,27.652
2.6079,1.1619,27.656
2.608,1.1618,27.659
2.6081,1.1617,27.663
2.6082,1.1615,27.667
2.6083,1.1614,27.67
2.6084,1.1613,27.674
2.6085,1.1612,27.678
2.6086,1.1611,27.681
2.6087,1.161,27.685
2.6088,1.1609,27.688
2.6089,1.1607,27.692
2.609,1.1606,27.696
2.6091,1.1605,27.699
2.6092,1.1604,27.703
2.6093,1.1603,27.706
2.6094,1.1602,27.71
2.6095,1.1601,27.714
2.6096,1.1599,27.717
2.6097,1.1598,27.721
2.6098,1.1597,27.725
2.6099,1.1596,27.728
2.61,1.1595,27.732
2.6101,1.1594,27.735
2.6102,1.1593,27.739
2.6103,1.1591,27.743
2.6104,1.159,27.746
2.6105,1.1589,27.75
2.6106,1.1588,27.754
2.6107,1.1587,27.757
2.6108,1.1586,27.761
2.6109,1.1585,27.764
2.611,1.1583,27.768
2.6111,1.1582,27.772
2.6112,1.1581,27.775
2.6113,1.158,27.779
2.6114,1.1579,27.783
2.6115,1.1578,27.786
2.6116,1.1577,27.79
2.6117,1.1575,27.794
2.6118,1.1574,27.797
2.6119,1.1573,27.801
2.612,1.1572,27.804
2.6121,1.1571,27.808
2.6122,1.157,27.812
2.6123,1.1569,27.815
2.6124,1.1567,27.819
2.6125,1.1566,27.823
2.6126,1.1565,27.826
2.6127,1.1564,27.83
2.6128,1.1563,27.833
2.6129,1.1562,27.837
2.613,1.1561,27.841
2.6131,1.156,27.844
2.6132,1.1558,27.848
2.6133,1.1557,27.852
2.6134,1.1556,27.855
2.6135,1.1555,27.859
2.6136,1.1554,27.863
2.6137,1.1553,27.866
2.6138,1.1552,27.87
2.6139,1.155,27.873
2.614,1.1549,27.877
2.6141,1.1548,27.881
2.6142,1.1547,27.884
2.6143,1.1546,27.888
2.6144,1.1545,27.892
2.6145,1.1544,27.895
2.6146,1.1542,27.899
2.6147,1.1541,27.903
2.6148,1.154,27.906
2.6149,1.1539,27.91
2.615,1.1538,27.914
2.6151,1.1537,27.917
2.6152,1.1536,27.921
2.6153,1.1535,27.924
2.6154,1.1533,27.928
2.6155,1.1532,27.932
2.6156,1.1531,27.935
2.6157,1.153,27.939
2.6158,1.1529,27.943
2.6159,1.1528,27.946
2.616,1.1527,27.95
2.6161,1.1525,27.954
2.6162,1.1524,27.957
2.6163,1.1523,27.961
2.6164,1.1522,27.965
2.6165,1.1521,27.968
2.6166,1.152,27.972
2.6167,1.1519,27.976
2.6168,1.1518,27.979
2.6169,1.1516,27.983
2.617,1.1515,27.986
2.6171,1.1514,27.99
2.6172,1.1513,27.994
2.6173,1.1512,27.997
2.6174,1.1511,28.001
2.6175,1.151,28.005
2.6176,1.1508,28.008
2.6177,1.1507,28.012
2.6178,1.1506,28.016
2.6179,1.1505,28.019
2.618,1.1504,28.023
2.6181,1.1503,28.027
2.6182,1.1502,28.03
2.6183,1.1501,28.034
2.6184,1.1499,28.038
2.6185,1.1498,28.041
2.6186,1.1497,28.045
2.6187,1.1496,28.049
2.6188,1.1495,28.052
2.6189,1.1494,28.056
2.619,1.1493,28.06
2.6191,1.1491,28.063
2.6192,1.149,28.067
2.6193,1.1489,28.071
2.6194,1.1488,28.074
2.6195,1.1487,28.078
2.6196,1.1486,28.081
2.6197,1.1485,28.085
2.6198,1.1484,28.089
2.6199,1.1482,28.092
2.62,1.1481,28.096
2.6201,1.148,28.1
2.6202,1.1479,28.103
2.6203,1.1478,28.107
2.6204,1.1477,28.111
2.6205,1.1476,28.114
2.6206,1.1475,28.118
2.6207,1.1473,28.122
2.6208,1.1472,28.125
2.6209,1.1471,28.129
2.621,1.147,28.133
2.6211,1.1469,28.136
2.6212,1.1468,28.14
2.6213,1.1467,28.144
2.6214,1.1466,28.147
2.6215,1.1464,28.151
2.6216,1.1463,28.155
2.6217,1.1462,28.158
2.6218,1.1461,28.162
2.6219,1.146,28.166
2.622,1.1459,28.169
2.6221,1.1458,28.173
2.6222,1.1456,28.177
2.6223,1.1455,28.18
2.6224,1.1454,28.184
2.6225,1.1453,28.188
2.6226,1.1452,28.191
2.6227,1.1451,28.195
2.6228,1.145,28.199
2.6229,1.1449,28.202
2.623,1.1447,28.206
2.6231,1.1446,28.21
2.6232,1.1445,28.213
2.6233,1.1444,28.217
2.6234,1.1443,28.221
2.6235,1.1442,28.224
2.6236,1.1441,28.228
2.6237,1.144,28.232
2.6238,1.1438,28.235
2.6239,1.1437,28.239
2.624,1.1436,28.243
2.6241,1.1435,28.247
2.6242,1.1434,28.25
2.6243,1.1433,28.254
2.6244,1.1432,28.258
2.6245,1.1431,28.261
2.6246,1.1429,28.265
2.6247,1.1428,28.269
2.6248,1.1427,28.272
2.6249,1.1426,28.276
2.625,1.1425,28.28
2.6251,1.1424,28.283
2.6252,1.1423,28.287
2.6253,1.1422,28.291
2.6254,1.142,28.294
2.6255,1.1419,28.298
2.6256,1.1418,28.302
2.6257,1.1417,28.305
2.6258,1.1416,28.309
2.6259,1.1415,28.313
2.626,1.1414,28.316
2.6261,1.1413,28.32
2.6262,1.1411,28.324
2.6263,1.141,28.327
2.6264,1.1409,28.331
2.6265,1.1408,28.335
2.6266,1.1407,28.339
2.6267,1.1406,28.342
2.6268,1.1405,28.346
2.6269,1.1404,28.35
2.627,1.1403,28.353
2.6271,1.1401,28.357
2.6272,1.14,28.361
2.6273,1.1399,28.364
2.6274,1.1398,28.368
2.6275,1.1397,28.372
2.6276,1.1396,28.375
2.6277,1.1395,28.379
2.6278,1.1394,28.383
2.6279,1.1392,28.386
2.628,1.1391,28.39
2.6281,1.139,28.394
2.6282,1.1389,28.398
2.6283,1.1388,28.401
2.6284,1.1387,28.405
2.6285,1.1386,28.409
2.6286,1.1385,28.412
2.6287,1.1383,28.416
2.6288,1.1382,28.42
2.6289,1.1381,28.423
2.629,1.138,28.427
2.6291,1.1379,28.431
2.6292,1.1378,28.434
2.6293,1.1377,28.438
2.6294,1.1376,28.442
2.6295,1.1374,28.446
2.6296,1.1373,28.449
2.6297,1.1372,28.453
2.6298,1.1371,28.457
2.6299,1.137,28.46
2.63,1.1369,28.464
2.6301,1.1368,28.468
2.6302,1.1367,28.471
2.6303,1.1366,28.475
2.6304,1.1364,28.479
2.6305,1.1363,28.482
2.6306,1.1362,28.486
2.6307,1.1361,28.49
2.6308,1.136,28.494
2.6309,1.1359,28.497
2.631,1.1358,28.501
2.6311,1.1357,28.505
2.6312,1.1355,28.508
2.6313,1.1354,28.512
2.6314,1.1353,28.516
2.6315,1.1352,28.519
2.6316,1.1351,28.523
2.6317,1.135,28.527
2.6318,1.1349,28.531
2.6319,1.1348,28.534
2.632,1.1347,28.538
2.6321,1.1345,28.542
2.6322,1.1344,28.545
2.6323,1.1343,28.549
2.6324,1.1342,28.553
2.6325,1.1341,28.557
2.6326,1.134,28.56
2.6327,1.1339,28.564
2.6328,1.1338,28.568
2.6329,1.1336,28.571
2.633,1.1335,28.575
2.6331,1.1334,28.579
2.6332,1.1333,28.582
2.6333,1.1332,28.586
2.6334,1.1331,28.59
2.6335,1.133,28.594
2.6336,1.1329,28.597
2.6337,1.1328,28.601
2.6338,1.1326,28.605
2.6339,1.1325,28.608
2.634,1.1324,28.612
2.6341,1.1323,28.616
2.6342,1.1322,28.62
2.6343,1.1321,28.623
2.6344,1.132,28.627
2.6345,1.1319,28.631
2.6346,1.1318,28.634
2.6347,1.1316,28.638
2.6348,1.1315,28.642
2.6349,1.1314,28.646
2.635,1.1313,28.649
2.6351,1.1312,28.653
2.6352,1.1311,28.657
2.6353,1.131,28.66
2.6354,1.1309,28.664
2.6355,1.1308,28.668
2.6356,1.1306,28.672
2.6357,1.1305,28.675
2.6358,1.1304,28.679
2.6359,1.1303,28.683
2.636,1.1302,28.686
2.6361,1.1301,28.69
2.6362,1.13,28.694
2.6363,1.1299,28.698
2.6364,1.1298,28.701
2.6365,1.1296,28.705
2.6366,1.1295,28.709
2.6367,1.1294,28.712
2.6368,1.1293,28.716
2.6369,1.1292,28.72
2.637,1.1291,28.724
2.6371,1.129,28.727
2.6372,1.1289,28.731
2.6373,1.1288,28.735
2.6374,1.1286,28.739
2.6375,1.1285,28.742
2.6376,1.1284,28.746
2.6377,1.1283,28.75
2.6378,1.1282,28.753
2.6379,1.1281,28.757
2.638,1.128,28.761
2.6381,1.1279,28.765
2.6382,1.1278,28.768
2.6383,1.1276,28.772
2.6384,1.1275,28.776
2.6385,1.1274,28.779
2.6386,1.1273,28.783
2.6387,1.1272,28.787
2.6388,1.1271,28.791
2.6389,1.127,28.794
2.639,1.1269,28.798
2.6391,1.1268,28.802
2.6392,1.1266,28.806
2.6393,1.1265,28.809
2.6394,1.1264,28.813
2.6395,1.1263,28.817
2.6396,1.1262,28.821
2.6397,1.1261,28.824
2.6398,1.126,28.828
2.6399,1.1259,28.832
2.64,1.1258,28.835
2.6401,1.1256,28.839
2.6402,1.1255,28.843
2.6403,1.1254,28.847
2.6404,1.1253,28.85
2.6405,1.1252,28.854
2.6406,1.1251,28.858
2.6407,1.125,28.862
2.6408,1.1249,28.865
2.6409,1.1248,28.869
2.641,1.1246,28.873
2.6411,1.1245,28.877
2.6412,1.1244,28.88
2.6413,1.1243,28.884
2.6414,1.1242,28.888
2.6415,1.1241,28.891
2.6416,1.124,28.895
2.6417,1.1239,28.899
2.6418,1.1238,28.903
2.6419,1.1237,28.906
2.642,1.1235,28.91
2.6421,1.1234,28.914
2.6422,1.1233,28.918
2.6423,1.1232,28.921
2.6424,1.1231,28.925
2.6425,1.123,28.929
2.6426,1.1229,28.933
2.6427,1.1228,28.936
2.6428,1.1227,28.94
2.6429,1.1225,28.944
2.643,1.1224,28.948
2.6431,1.1223,28.951
2.6432,1.1222,28.955
2.6433,1.1221,28.959
2.6434,1.122,28.963
2.6435,1.1219,28.966
2.6436,1.1218,28.97
2.6437,1.1217,28.974
2.6438,1.1216,28.978
2.6439,1.1214,28.981
2.644,1.1213,28.985
2.6441,1.1212,28.989
2.6442,1.1211,28.993
2.6443,1.121,28.996
2.6444,1.1209,29
2.6445,1.1208,29.004
2.6446,1.1207,29.007
2.6447,1.1206,29.011
2.6448,1.1204,29.015
2.6449,1.1203,29.019
2.645,1.1202,29.022
2.6451,1.1201,29.026
2.6452,1.12,29.03
2.6453,1.1199,29.034
2.6454,1.1198,29.037
2.6455,1.1197,29.041
2.6456,1.1196,29.045
2.6457,1.1195,29.049
2.6458,1.1193,29.053
2.6459,1.1192,29.056
2.646,1.1191,29.06
2.6461,1.119,29.064
2.6462,1.1189,29.068
2.6463,1.1188,29.071
2.6464,1.1187,29.075
2.6465,1.1186,29.079
2.6466,1.1185,29.083
2.6467,1.1184,29.086
2.6468,1.1182,29.09
2.6469,1.1181,29.094
2.647,1.118,29.098
2.6471,1.1179,29.101
2.6472,1.1178,29.105
2.6473,1.1177,29.109
2.6474,1.1176,29.113
2.6475,1.1175,29.116
2.6476,1.1174,29.12
2.6477,1.1173,29.124
2.6478,1.1171,29.128
2.6479,1.117,29.131
2.648,1.1169,29.135
2.6481,1.1168,29.139
2.6482,1.1167,29.143
2.6483,1.1166,29.146
2.6484,1.1165,29.15
2.6485,1.1164,29.154
2.6486,1.1163,29.158
2.6487,1.1162,29.161
2.6488,1.116,29.165
2.6489,1.1159,29.169
2.649,1.1158,29.173
2.6491,1.1157,29.177
2.6492,1.1156,29.18
2.6493,1.1155,29.184
2.6494,1.1154,29.188
2.6495,1.1153,29.192
2.6496,1.1152,29.195
2.6497,1.1151,29.199
2.6498,1.1149,29.203
2.6499,1.1148,29.207
2.65,1.1147,29.21
2.6501,1.1146,29.214
2.6502,1.1145,29.218
2.6503,1.1144,29.222
2.6504,1.1143,29.226
2.6505,1.1142,29.229
2.6506,1.1141,29.233
2.6507,1.114,29.237
2.6508,1.1138,29.241
2.6509,1.1137,29.244
2.651,1.1136,29.248
2.6511,1.1135,29.252
2.6512,1.1134,29.256
2.6513,1.1133,29.259
2.6514,1.1132,29.263
2.6515,1.1131,29.267
2.6516,1.113,29.271
2.6517,1.1129,29.275
2.6518,1.1128,29.278
2.6519,1.1126,29.282
2.652,1.1125,29.286
2.6521,1.1124,29.29
2.6522,1.1123,29.293
2.6523,1.1122,29.297
2.6524,1.1121,29.301
2.6525,1.112,29.305
2.6526,1.1119,29.309
2.6527,1.1118,29.312
2.6528,1.1117,29.316
2.6529,1.1115,29.32
2.653,1.1114,29.324
2.6531,1.1113,29.327
2.6532,1.1112,29.331
2.6533,1.1111,29.335
2.6534,1.111,29.339
2.6535,1.1109,29.343
2.6536,1.1108,29.346
2.6537,1.1107,29.35
2.6538,1.1106,29.354
2.6539,1.1105,29.358
2.654,1.1103,29.361
2.6541,1.1102,29.365
2.6542,1.1101,29.369
2.6543,1.11,29.373
2.6544,1.1099,29.377
2.6545,1.1098,29.38
2.6546,1.1097,29.384
2.6547,1.1096,29.388
2.6548,1.1095,29.392
2.6549,1.1094,29.395
2.655,1.1093,29.399
2.6551,1.1091,29.403
2.6552,1.109,29.407
2.6553,1.1089,29.411
2.6554,1.1088,29.414
2.6555,1.1087,29.418
2.6556,1.1086,29.422
2.6557,1.1085,29.426
2.6558,1.1084,29.43
2.6559,1.1083,29.433
2.656,1.1082,29.437
2.6561,1.1081,29.441
2.6562,1.1079,29.445
2.6563,1.1078,29.449
2.6564,1.1077,29.452
2.6565,1.1076,29.456
2.6566,1.1075,29.46
2.6567,1.1074,29.464
2.6568,1.1073,29.467
2.6569,1.1072,29.471
2.657,1.1071,29.475
2.6571,1.107,29.479
2.6572,1.1069,29.483
2.6573,1.1067,29.486
2.6574,1.1066,29.49
2.6575,1.1065,29.494
2.6576,1.1064,29.498
2.6577,1.1063,29.502
2.6578,1.1062,29.505
2.6579,1.1061,29.509
2.658,1.106,29.513
2.6581,1.1059,29.517
2.6582,1.1058,29.521
2.6583,1.1057,29.524
2.6584,1.1055,29.528
2.6585,1.1054,29.532
2.6586,1.1053,29.536
2.6587,1.1052,29.54
2.6588,1.1051,29.543
2.6589,1.105,29.547
2.659,1.1049,29.551
2.6591,1.1048,29.555
2.6592,1.1047,29.559
2.6593,1.1046,29.562
2.6594,1.1045,29.566
2.6595,1.1043,29.57
2.6596,1.1042,29.574
2.6597,1.1041,29.578
2.6598,1.104,29.581
